Amount,Date,ScenarioName,DepartmentGroupName,ParentOrganizationKey,OrganizationName,CurrencyKey
673.11,2007-10-01 00:00:00,Actual,Corporate,9.0,France,36
206.08,2007-10-01 00:00:00,Actual,Corporate,9.0,France,36
824.1799999999998,2007-10-01 00:00:00,Actual,Corporate,9.0,France,36
510.34,2007-10-01 00:00:00,Actual,Corporate,9.0,France,36
52.89,2007-10-01 00:00:00,Actual,Corporate,9.0,France,36
184.81,2007-10-01 00:00:00,Actual,Corporate,9.0,France,36
165.66,2007-10-01 00:00:00,Actual,Corporate,9.0,France,36
147.57,2007-10-01 00:00:00,Actual,Corporate,9.0,France,36
673.11,2007-10-01 00:00:00,Actual,Corporate,9.0,France,36
206.08,2007-10-01 00:00:00,Actual,Corporate,9.0,France,36
316.72,2007-10-01 00:00:00,Actual,Corporate,9.0,France,36
-252.43,2007-10-01 00:00:00,Actual,Corporate,9.0,France,36
422.04,2007-10-01 00:00:00,Actual,Corporate,9.0,France,36
228.42,2007-10-01 00:00:00,Actual,Corporate,9.0,France,36
9.0,2007-10-01 00:00:00,Actual,Corporate,9.0,France,36
21587.33,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
6947.7,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
856.09,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
570.98,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
115.65,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
103.95,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
53.95,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
40.12,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
12.46,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
17.78,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
73.09999999999998,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
289.06,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
84.79999999999998,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
152.89,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
60.33,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
181.61,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
113.53,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
12.46,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
41.19,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
36.93,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
32.67,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
149.7,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
45.44,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
69.91,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
-54.56,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
93.31,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
50.76,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
2.0,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,France,36
25192.72,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
2068.88,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
1551.85,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
260.34,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
235.87,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
120.97,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
90.12,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
26.29,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
39.06,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
181.61,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
248.64,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
234.81,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
422.04,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
134.8,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
512.47,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
317.79,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
32.67,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
110.34,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
96.51,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
90.12,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
448.64,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
119.91,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
183.74,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
-146.05,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
245.44,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
142.25,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
6.0,2007-10-01 00:00:00,Actual,Inventory Management,9.0,France,36
19467.08,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
2197.61,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
1199.72,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
232.68,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
211.4,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
109.27,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
83.73999999999998,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
24.16,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
32.67,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
162.46,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
260.34,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
199.7,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
359.28,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
123.1,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
458.21,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
283.74,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
30.55,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
103.95,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
92.25,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
82.68,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
375.23,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
114.59,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
176.29,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
-139.66,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
234.81,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
127.36,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
5.0,2007-10-01 00:00:00,Actual,Manufacturing,9.0,France,36
4772.12,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
681.62,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
86.93,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
18173.44,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
2045.48,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
22215.0,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
1824.2,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
2280.59,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
1064.61,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
448.64,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
408.21,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
199.7,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
149.7,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
45.44,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
65.65,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
160.34,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
260.34,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
383.74,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
741.2,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
493.32,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
140.12,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
528.43,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
326.3,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
33.74,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
116.72,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
102.89,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
94.38,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
448.64,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
128.42,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
197.57,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
-156.68,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
263.53,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
5598.74,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
6.0,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
357.0,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
27000.0,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
68171.18,2007-10-01 00:00:00,Actual,Research and Development,9.0,France,36
109036.83,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
713377.88,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
21729.89,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
14268.05,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
104866.54,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
74904.28,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
144102.38,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
5255.11,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
16743.62,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
5096.6,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
73358.50999999998,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
4462.54,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
1843.35,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
9819.03,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
8421.13,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
70813.78,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
78096.89999999998,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
11680.76,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
11223.31,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
53931.55,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
36345.05,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
37634.44,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
12527.59,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
76609.63,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
12289.29,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
606406.59,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
295633.76,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
8838.16,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,France,36
25936.35,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
2661.45,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
1863.56,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
346.51,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
314.59,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
160.34,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
117.78,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
35.87,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
48.63,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
222.04,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
370.98,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
266.72,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
479.49,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
147.57,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
547.58,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
339.06,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
34.8,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
118.85,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
103.95,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
95.44,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
479.49,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
101.82,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
155.02,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
-122.64,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
207.15,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
118.85,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
5.0,2007-10-01 00:00:00,Actual,Corporate,9.0,Germany,36
74143.63,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
5188.09,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
532.68,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
426.3,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
74.15999999999998,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
66.72,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
34.8,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
26.29,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
8.21,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
11.4,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
47.57,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
364.6,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
55.02,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
97.57,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
48.63,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
115.65,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
70.97,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
7.14,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
25.23,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
23.1,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
20.97,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
96.51,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
23.1,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
33.74,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
-25.84,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
45.44,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
25.23,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
1.0,2007-10-01 00:00:00,Actual,Executive General and Administration,9.0,Germany,36
19554.31,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
12222.26,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
1572.06,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
51624.06,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
14665.93,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
36653.57,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
3009.33,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
2257.18,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
4889.15,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
417.79,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
379.49,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
194.38,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
149.7,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
42.25,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
58.21,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
978.44,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
291.19,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
344.38,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
2234.84,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
643.32,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
203.95,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
790.14,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
489.07,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
49.7,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
173.1,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
150.76,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
139.06,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
670.98,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
147.57,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
226.3,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
-180.09,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
300.76,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
18761.75,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
7.0,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
605.0,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
35000.0,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
244431.91,2007-10-01 00:00:00,Actual,Research and Development,9.0,Germany,36
338693.24,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
425307.62,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
11691.4,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
8506.24,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
61882.76,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
45507.99,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
78256.47,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
5255.11,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
16743.62,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
5570.01,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
39672.77,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
4462.54,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
1843.35,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
8865.819999999998,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
7671.109999999999,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
77380.92,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
33841.82,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
12168.01,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
11223.31,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
30961.97,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
36345.05,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
37986.57,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
12139.28,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
32115.19,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
11194.58,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
578504.78,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
236531.83,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
8338.149999999998,2007-10-01 00:00:00,Actual,Sales and Marketing,9.0,Germany,36
15173.46,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
1867.95,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
1557.42,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
317.05,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
287.22,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
141.61,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
106.52,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
32.83,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
46.87,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
183.71,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
767.9299999999998,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
194.24,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
348.63,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
90.73,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
332.84,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
206.52,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
20.55,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
69.67,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
57.39,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
55.64,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
317.05,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
55.64,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
85.45999999999998,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
-65.41,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
113.53,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
2.0,2007-10-01 00:00:00,Actual,Corporate,10.0,Australia,6
36524.74,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
30989.55,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
2543.4,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
2543.4,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
492.49,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
446.87,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
225.82,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
169.68,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
50.38,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
73.18,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
310.03,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
638.11,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
359.15,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
645.12,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
225.82,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
796.0,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
492.49,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
52.13,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
181.96,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
164.41,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
145.11,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
632.84,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
160.9,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
246.87,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
-195.24,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
329.33,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
4.0,2007-10-01 00:00:00,Actual,Executive General and Administration,10.0,Australia,6
4662.74,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
4662.74,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
66065.64,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
1748.65,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
30021.11,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
3389.03,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
3080.26,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
5829.43,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
625.82,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
567.93,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
281.96,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
211.78,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
64.41,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
92.48,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
466.17,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
366.17,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
780.21,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
1411.8,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
696.0,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
197.75,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
715.3,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
443.37,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
45.11,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
155.64,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
134.59,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
124.06,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
632.84,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
131.08,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
201.26,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
-158.39,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
267.92,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
4.0,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
110.0,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
12500.0,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
116573.6,2007-10-01 00:00:00,Actual,Research and Development,10.0,Australia,6
